3.264135347864599024e-01 5.300623332929914611e-01 6.212395133324324359e-01 4.912847614076986114e-01 4.754804770523559099e-01 4.725227438366431110e-01 3.992342561339740636e-01 6.444090868405522032e-01 5.391224813544115424e-01 5.443982782670996334e-01 3.949823033024484897e-01 3.560314443772217841e-01 5.246633051189328878e-01 5.239227821146404951e-01 5.813746345478036925e-01 4.769272185201686720e-01 5.018925771022229032e-01 5.706538458203368469e-01 6.243260626081660325e-01 5.711712803628936630e-01 4.974555988655605665e-01 6.497037011203213863e-01 5.794384767006722781e-01 5.671364250337233015e-01 6.828941881469144937e-01 4.822313899756747735e-01 5.290018652010891609e-01 3.636958689754870022e-01 5.519393516222597107e-01 4.950347137071102188e-01 5.140310929901307224e-01 6.103548845603323780e-01 4.971044207104552415e-01 6.377694522379689923e-01 4.463385225537654932e-01 5.567536584043105696e-01 4.505857148248706978e-01 4.420680393431707933e-01 4.816746433051545817e-01 3.708409815314429037e-01 5.828709094211159680e-01 4.908886270041461497e-01 7.180371461603941574e-01 4.852881285285266522e-01 5.180986099877753492e-01 6.135852492412373627e-01 5.566561070670165146e-01 5.006911862067344732e-01 5.746412448388531491e-01 4.778754979015638615e-01
6.394496133254508052e-01 4.556308778121687109e-01 5.510298153473210947e-01 5.698143664724129032e-01 5.541326949917853018e-01 5.024698585626929948e-01 5.491298377804095798e-01 6.839924847124984053e-01 4.675570181097621902e-01 4.996672211173240896e-01 3.395654488054736797e-01 5.206388590553295836e-01 4.652371999460616636e-01 4.700328650157115651e-01 5.685008417215414722e-01 2.980523672086022868e-01 5.033062021589779222e-01 4.349466759242556768e-01 2.872206027013365914e-01 5.796539686477570896e-01 6.394002880724085625e-01 5.489810949138539398e-01 5.947842080480945093e-01 5.019855357715773403e-01 5.195405353750559563e-01 4.873756982532946869e-01 4.529070743393666665e-01 5.397434248413440772e-01 3.183453643649999942e-01 3.409200731272571394e-01 5.498733341981251188e-01 6.631430840730337950e-01 6.716875273710215533e-01 3.584846326795044225e-01 6.030481922704468145e-01 5.401838487347311313e-01 5.968448434733023555e-01 5.959607450514495808e-01 5.271065029668021706e-01 4.679794781011772931e-01 5.610537055669688744e-01 5.787955577797300188e-01 5.837420348837214501e-01 4.896679620813259026e-01 6.003138545444146601e-01 3.288892514803696820e-01 5.835932803108497824e-01 4.323490330527693382e-01 5.302145763984873472e-01 6.177037729112809794e-01
5.181561010182939020e-01 5.452968453384290370e-01 5.987260861131010747e-01 5.470617340339491985e-01 5.071309342581560298e-01 5.850009740203462316e-01 4.398554633820083715e-01 4.910815375680033790e-01 5.468115370556284605e-01 4.759263697505858315e-01 3.614353400081032897e-01 4.361307099011862420e-01 5.969515148316376640e-01 3.442046764440511164e-01 6.687008360440287458e-01 5.897214296543253909e-01 5.824885176186751501e-01 6.817570968812977084e-01 5.786721923187029271e-01 6.004337636642083087e-01 4.832082797201973645e-01 4.805910659945579755e-01 5.145105088307970753e-01 5.584562568502340341e-01 5.334240298120843660e-01 4.307437449372821803e-01 6.280688522128861084e-01 5.079846503998387552e-01 5.992341034684236512e-01 5.051797604357010085e-01 3.560404913715749520e-01 5.810393938062398123e-01 5.430421071049761350e-01 5.501407868620902253e-01 4.758737440445870992e-01 5.329179160486031686e-01 6.764829722748155749e-01 3.606052129333605638e-01 6.183941820039360326e-01 5.048968792236970815e-01 6.051582121797577374e-01 3.679809861789984926e-01 5.484150789343225085e-01 5.047948566230257006e-01 4.740257517680299126e-01 4.332616257130648685e-01 4.879511226014036085e-01 3.411452182162065805e-01 4.446173740595270041e-01 5.072064856656475218e-01
3.011996678323333176e-01 6.798071163689751728e-01 5.475758878708416599e-01 5.864213802531664799e-01 2.358536651751558522e-01 5.531215104100919433e-01 5.754811716056744686e-01 3.985493034545590230e-01 4.631412297128753019e-01 3.206236347241998574e-01 5.463181817453032219e-01 4.253605640113413133e-01 4.435954814454263206e-01 5.965625591761343216e-01 5.093411448769025185e-01 4.509436214736529669e-01 3.760608509672237476e-01 6.211959646452633876e-01 5.612563069699036955e-01 4.937017865352798518e-01 5.151071926776861210e-01 2.818129797250676916e-01 3.731073388940935875e-01 4.690533211702718752e-01 4.666965083606311460e-01 5.401161862397031443e-01 3.437584048367333112e-01 2.220300952738311073e-01 3.455172827218274123e-01 5.740233734654114350e-01 5.107329933481915551e-01 4.768158840103241536e-01 4.519239145376762190e-01 5.302897962492770789e-01 5.171915506753468339e-01 6.710721407246593717e-01 5.274876271232589175e-01 3.728831450549684456e-01 2.361518199270079832e-01 5.690489409338135296e-01 4.488651549876644942e-01 6.001869501935146456e-01 5.730174364583346946e-01 2.523775757490712146e-01 2.416818005032291827e-01 6.391223280019671105e-01 4.092454570558070048e-01 4.128733094998033870e-01 5.699431373655751143e-01 3.850844564839919770e-01
5.351652995340129282e-01 6.122943181877373853e-01 4.887837529648553225e-01 5.449562478006098054e-01 4.923803779328076446e-01 5.121495228368442287e-01 5.568307645865824274e-01 5.865708888063734250e-01 5.841770963280603635e-01 4.759500202304939309e-01 5.248204261761419964e-01 4.925206813581879950e-01 6.058009105938972905e-01 5.359269968882769408e-01 6.180664852516823959e-01 5.301976357536332118e-01 5.685651465859505871e-01 5.322579873357585756e-01 5.459264269591547203e-01 6.391278688924884044e-01 4.860366612563267741e-01 4.512768925518778063e-01 5.490082889035531322e-01 7.050406566205206227e-01 6.270077939490215080e-01 2.967560812501339185e-01 4.558992275170588027e-01 3.338062305274890340e-01 5.657263462718106206e-01 3.772358000057995375e-01 4.570562631313651591e-01 4.359573938191805831e-01 6.001041428156995705e-01 6.283008446714006823e-01 5.039532046970069956e-01 5.378620239999111208e-01 5.241143109257155874e-01 6.589904307597298505e-01 3.742654346514729391e-01 2.926742450838999421e-01 5.951984396272649303e-01 3.399219980023556742e-01 5.709334640621385182e-01 4.764705769367623689e-01 2.631580466797242002e-01 6.605985631305628658e-01 4.474500744222479898e-01 5.057954726627769126e-01 5.040791808916188499e-01 5.566709034646540877e-01
5.584992550794510846e-01 5.342912892379528822e-01 4.399005068928918405e-01 6.263663593894052140e-01 5.223084716341267475e-01 4.681934619384013341e-01 5.134179539015267801e-01 5.696672533344031564e-01 5.425725532575683685e-01 5.395940868278904512e-01 5.605662145856319389e-01 5.188095918327783052e-01 5.824039670974642258e-01 4.807231914662400962e-01 4.884263228486519504e-01 3.233881618047315110e-01 5.495532327867472810e-01 5.514287547192977534e-01 4.255903665401086222e-01 5.695021537663879085e-01 6.054512298847778418e-01 4.833288572945594330e-01 3.520870627288315569e-01 5.521280183940205921e-01 5.102062349506735206e-01 5.270693062425255704e-01 4.874432781772305434e-01 4.777911032237175948e-01 5.257602584151790381e-01 4.951796712701481140e-01 4.453571037376261033e-01 5.628153886658677774e-01 5.966586688203329158e-01 3.109421019621274040e-01 5.025968469657794424e-01 4.572082123100258411e-01 5.998019771444392800e-01 5.487344649493964832e-01 5.464896139563103494e-01 3.858323172546596624e-01 5.048516437385203171e-01 3.173837466411821850e-01 5.438429434391546247e-01 5.805010899500316901e-01 5.074347120329903982e-01 5.071714647809928422e-01 5.978204842741559055e-01 4.841801101883959069e-01 5.103354382657490085e-01 6.111455500146851794e-01
4.986368053209456197e-01 5.216456280502336229e-01 5.496562509861079304e-01 5.209951383652045021e-01 5.235586442320256939e-01 4.325763960182321677e-01 5.932059238871952855e-01 6.844086073116910640e-01 4.911690241044768812e-01 6.016984380737218085e-01 3.144416749328719507e-01 4.941758379075182339e-01 5.747098664079238750e-01 5.286500850144426611e-01 5.950466063761615798e-01 4.300173791672599055e-01 3.942879378096306731e-01 5.086408258464026888e-01 5.323806615907097362e-01 6.152995140124548623e-01 5.207971044449507536e-01 6.805116760688392219e-01 5.696935150639375056e-01 6.003316955433095625e-01 6.486276255521576939e-01 5.064213263693334577e-01 3.247713996891742894e-01 5.519902327331647207e-01 5.111087599310937257e-01 4.899823414687430323e-01 4.736472965393749290e-01 6.193812222134505996e-01 5.662167115956220353e-01 3.913340200005081537e-01 4.716004157157803744e-01 5.794951217761638018e-01 6.197417341130976309e-01 4.466185812987200077e-01 4.584799566505814439e-01 3.446129978223391732e-01 5.629916940355673693e-01 3.200657425447475113e-01 6.894485603026958564e-01 5.395759638706341121e-01 4.016236509850009684e-01 3.597110516236057820e-01 5.986022074712965546e-01 4.394212721120951959e-01 5.278651808771788190e-01 5.445990912141761564e-01
4.937784872626886368e-01 6.016422443309328294e-01 5.081628888744816885e-01 6.452163111461766132e-01 4.945325431192660881e-01 2.447696497849730091e-01 5.176430332941099888e-01 5.607495309033758701e-01 5.877228501649098824e-01 4.347728759649706065e-01 6.341021358812283237e-01 5.436543785600841394e-01 4.322879845587790926e-01 5.213305021311348542e-01 5.924469547084326715e-01 3.222989696340450849e-01 2.049944033686905420e-01 5.645348616051923951e-01 5.791494457869299506e-01 3.190377552348554469e-01 5.936159446585015376e-01 3.646554638864008546e-01 3.483809842136948443e-01 3.755348136648156143e-01 5.877142507728648768e-01 6.050680783886011049e-01 6.059141662231705139e-01 2.281746157485028681e-01 4.838988487114796455e-01 6.675337171422709437e-01 4.299162350972483559e-01 4.201074877148266995e-01 4.298709892218819384e-01 4.672789476691611710e-01 4.583919637021245941e-01 6.648393430433053863e-01 4.935693809735619553e-01 6.339987436925287323e-01 3.733076132421664362e-01 4.687172818577958200e-01 5.613285053259754465e-01 5.406675044844221345e-01 3.946292317463329091e-01 4.538135834309180994e-01 4.452238865026694192e-01 6.005998931954008579e-01 2.721712824121135799e-01 4.370645528576558858e-01 4.210998088525856886e-01 2.565564645610359795e-01
5.696683743431996128e-01 4.917480519278553119e-01 4.829185931631042594e-01 4.973038979547214633e-01 4.874997531254405825e-01 6.744638968060093775e-01 5.561311891082825198e-01 5.394222887114712428e-01 3.837151726951152919e-01 5.357047960102839790e-01 2.497651206645965793e-01 3.692887784906755400e-01 6.064699652549019326e-01 3.810955820741249167e-01 5.694144350570676805e-01 5.483218305620939370e-01 5.546440644543777498e-01 4.087960762675416082e-01 4.808983841009055182e-01 4.991201867137234904e-01 3.426581274908451213e-01 6.037471271185097521e-01 5.783299859305862656e-01 5.576766579053015205e-01 4.756038508831937350e-01 4.746713899151630556e-01 3.173003898608063866e-01 6.166171375119229303e-01 5.028354002433641501e-01 4.815730471646540445e-01 5.883135700914234878e-01 6.894670436215999398e-01 5.864213094441284024e-01 4.852926569642898036e-01 5.874391519686485985e-01 5.113815563930528274e-01 5.349806436758078876e-01 2.991418000388964549e-01 5.977195608038406993e-01 5.525130939700341193e-01 5.710087013704365777e-01 4.395819049257513322e-01 6.147302236969793832e-01 6.945536118243871293e-01 5.481707903794967862e-01 4.262641644533965990e-01 4.451771386964388788e-01 4.153470582979784109e-01 4.072772103768971808e-01 4.177879545581273391e-01
6.513914219404087769e-01 5.018941303334806259e-01 6.356813756403894011e-01 5.300884376630359274e-01 5.141382403073423424e-01 4.594001543947748289e-01 5.193471445649009421e-01 5.659087486936698053e-01 5.023316665149177851e-01 5.399475862985534391e-01 3.108676200626571129e-01 4.813217154780450868e-01 2.596543425193503229e-01 4.063545904020890442e-01 3.130585691041423146e-01 3.582092276345824611e-01 3.095588527733407758e-01 4.101479942158572922e-01 4.872803750324720129e-01 5.017964606916837100e-01 5.107309472078804813e-01 6.654275962923922316e-01 5.761351787189897822e-01 4.602876119853585024e-01 4.446734193894245624e-01 5.187859061565658347e-01 4.489655663629956717e-01 5.846440998196772432e-01 2.504303763690323703e-01 6.403493410474224712e-01 5.464953034263296816e-01 6.390178624070460556e-01 5.459017158550899529e-01 5.079242479789908282e-01 5.843543483498676583e-01 6.433791503709754833e-01 4.676448697456557779e-01 4.475944649172223233e-01 4.288833801374821175e-01 4.781781771365329337e-01 5.408173266404608936e-01 6.326631910119383528e-01 6.005308647413816203e-01 3.468450932878229809e-01 5.267578749225497736e-01 4.949808967572546514e-01 5.387048639025228125e-01 5.536344770529256776e-01 5.660236431565659476e-01 4.864465961410677775e-01
3.353409196195824005e-01 5.196564594345169930e-01 5.539510374592065967e-01 5.147139554060465860e-01 5.389823206106193476e-01 2.949110658679925390e-01 5.029108292704230765e-01 6.613521636174353180e-01 4.850564305183840408e-01 3.677187261477231073e-01 5.207871047590969527e-01 3.679876884912678392e-01 5.903072352964939817e-01 6.034413940306555535e-01 5.983014891555411552e-01 5.262557819129533021e-01 4.399769555217287742e-01 5.180910133037421872e-01 5.287150132722842066e-01 4.401640704338551924e-01 3.896426025742751875e-01 4.670012918937133661e-01 5.539418197005611111e-01 4.568512352703043566e-01 3.484730073786259097e-01 5.800555649863863295e-01 5.627459921621912331e-01 5.290706863624826672e-01 6.101967777797477899e-01 5.860961850462429457e-01 2.971080014733081254e-01 5.524824441631249750e-01 4.396472702454617965e-01 4.983165332722113705e-01 5.446609202551749851e-01 5.687938183848914031e-01 6.304634654962618656e-01 4.826103930654829233e-01 5.589905899624963981e-01 5.291592385011735233e-01 5.071196677589454582e-01 3.866046670297977883e-01 5.318081784148395164e-01 5.779327332536960959e-01 4.864260676315461662e-01 5.271660615955245932e-01 5.866377230328678749e-01 4.108241127661220182e-01 5.033907278745445302e-01 5.095670133280930658e-01
2.723299561213533559e-01 5.233166888260746274e-01 3.305095624102429297e-01 3.757186046908922439e-01 4.325950052589550565e-01 5.780694901486932435e-01 6.047191291547724390e-01 5.145815246856051406e-01 5.174009676196464902e-01 4.140702129632778394e-01 3.499724123327195291e-01 4.472248109237901281e-01 3.340027461994622415e-01 5.458496590804464699e-01 6.196935322468208884e-01 5.081314407291410706e-01 4.915712733561824477e-01 5.263952697734251007e-01 5.523458943390923137e-01 5.920011993755495139e-01 5.003007413095558187e-01 4.550331776009434726e-01 6.661937578239827129e-01 5.644817283087171234e-01 3.988201466721511546e-01 2.589788781629588366e-01 4.470775128168126278e-01 4.689309546945085172e-01 4.547315543458447240e-01 2.421963841874461565e-01 5.068686172567375969e-01 3.384893868793697469e-01 5.544661707793887562e-01 4.919185202778924015e-01 3.856592091176763715e-01 5.329675773794434468e-01 5.172915482868559733e-01 5.393904874204604738e-01 2.001066491285273252e-01 4.745410511415721899e-01 5.242281685049310358e-01 4.192180676652488835e-01 5.448236975907704283e-01 5.873490611927335570e-01 2.849470985182025462e-01 5.307385088733490575e-01 4.922314479245989971e-01 4.984961177959788547e-01 4.606045534469938030e-01 5.198237551211516427e-01
4.775686954367581727e-01 4.752012978235654606e-01 3.594566800563771536e-01 3.439028319329953676e-01 6.180467098959429029e-01 4.958201297549875708e-01 5.482306502198557308e-01 5.135137562584106696e-01 3.524054508315512257e-01 3.628158295309157344e-01 4.392679257934581361e-01 3.811802647063773364e-01 5.310231462432153382e-01 6.171209539360539287e-01 5.934332220565188276e-01 4.709313163590501117e-01 5.505784971834897235e-01 5.208615874947388757e-01 4.673544571766246603e-01 5.333796682743022766e-01 3.974847053881869763e-01 5.041349207155295664e-01 4.794224366057778242e-01 4.718395283367283199e-01 5.367878643659587112e-01 5.542771618071686834e-01 4.545229950112124051e-01 5.825966870962167032e-01 4.872530812600330830e-01 4.069273816701132751e-01 6.213922656117458754e-01 5.680204591615841681e-01 6.096108773404447234e-01 5.634276161773970060e-01 5.849844147828738850e-01 3.021491626969974864e-01 5.708095695585492235e-01 6.013546017045467984e-01 5.041608397906096606e-01 4.564975343125841079e-01 4.690143860035234646e-01 4.674500678706349222e-01 5.070398056714620072e-01 4.729387861089771050e-01 3.288168812570843591e-01 4.514896095354818395e-01 2.872264285226946989e-01 4.417429349975150465e-01 6.156530511473293776e-01 5.661671767748119866e-01
